,PrecioActual,metros,habitaciones,ascensor,localizacion,plantaN,zona_id,tipo_inmueble_id
3557,305500,112,3.0,0,1,1.0,14,5
3558,571850,93,1.0,1,1,0.0,12,5
3559,399000,72,3.0,1,0,4.0,5,5
3560,1200000,187,3.0,1,1,7.0,7,5
3561,1399000,131,2.0,1,1,1.0,3,5
3562,775000,184,4.0,1,1,4.0,1,5
3565,159500,61,1.0,0,1,0.0,4,5
3566,236000,70,3.0,0,1,3.0,4,5
3569,350000,87,2.0,1,1,0.0,17,5
3570,430000,141,2.0,0,1,0.0,17,5
3571,410000,82,3.0,1,1,3.0,11,5
3572,410000,175,3.0,1,1,0.0,8,5
3573,360000,65,1.0,0,0,5.0,5,5
3574,195000,40,1.0,0,0,1.0,17,5
3575,479900,98,3.0,1,1,1.0,5,5
3576,189000,40,1.0,0,1,0.0,8,5
3577,520000,68,1.0,1,1,3.0,6,5
3579,875000,89,2.0,1,1,0.5,5,5
3580,365000,60,2.0,1,1,0.0,15,3
3581,4000000,320,5.0,1,1,7.0,3,6
3582,1031500,87,1.0,1,1,3.0,7,5
3583,950000,130,3.0,1,1,1.0,3,5
3584,165000,70,3.0,0,1,2.0,4,5
3585,829000,99,2.0,1,1,2.0,5,5
3586,415000,65,2.0,1,1,2.0,6,5
3587,495000,77,2.0,1,1,2.0,1,5
3588,195000,50,2.0,0,1,4.0,8,5
3589,649000,79,2.0,1,1,1.0,1,5
3590,699000,115,3.0,1,1,1.0,5,5
3591,388710,117,3.0,1,1,1.0,19,5
3592,1900000,215,7.0,0,1,1.0,5,5
3593,1995000,191,3.0,1,1,7.0,5,5
3594,410000,59,2.0,1,1,1.0,9,5
3595,695000,121,3.0,1,1,5.0,12,5
3596,530000,60,1.0,1,0,0.0,5,5
3597,599000,262,2.0,0,1,0.0,5,5
3598,2100000,321,4.0,1,1,4.0,6,5
3599,206000,61,2.0,0,1,1.0,11,5
3600,1479000,136,3.0,1,1,2.0,3,5
3601,370000,64,2.0,1,0,1.0,5,5
3602,364100,105,3.0,1,1,3.0,4,5
3603,228000,35,1.0,1,0,4.0,5,5
3604,499900,118,3.0,1,1,3.0,8,5
3605,179900,55,2.0,0,1,3.0,21,5
3606,2500000,262,3.0,1,1,2.0,5,5
3607,265000,58,3.0,0,1,3.0,18,5
3608,1789000,110,2.0,1,0,2.0,3,5
3609,1520000,163,3.0,1,1,3.0,3,5
3610,269000,110,4.0,1,1,2.0,21,5
3611,539900,131,1.0,0,1,1.0,5,5
3612,929000,85,3.0,1,1,3.0,3,5
3613,3100000,200,5.0,1,1,1.0,7,5
3614,1050000,279,4.0,0,1,0.0,12,2
3615,3000000,455,7.0,0,1,0.0,12,1
3616,170000,74,3.0,0,1,4.0,4,5
3617,1890000,160,2.0,1,1,1.0,6,5
3618,415000,86,3.0,1,0,2.0,1,5
3619,609000,201,3.0,1,1,7.0,19,6
3620,579000,105,3.0,1,1,1.0,10,5
3621,945000,155,4.0,1,1,4.0,6,5
3622,420000,76,3.0,1,0,1.0,15,5
3624,334000,75,2.0,1,1,0.0,2,5
3625,1839000,163,3.0,1,1,5.0,3,5
3626,1140000,132,3.0,1,1,4.0,3,5
3627,245000,57,2.0,0,1,1.0,8,5
3628,1364900,103,2.0,1,0,6.0,3,5
3629,3000000,429,6.0,1,1,2.0,7,5
3630,770000,104,4.0,1,1,1.0,12,5
3631,460000,77,1.0,1,1,6.0,9,6
3632,240000,74,3.0,1,1,2.0,11,5
3633,270000,86,2.0,1,1,2.0,4,5
3634,280000,77,2.0,0,1,2.0,2,3
3635,490000,103,3.0,1,1,4.0,8,5
3636,275000,59,2.0,0,1,1.0,8,5
3637,700000,125,4.0,1,1,4.0,6,5
3638,137260,51,2.0,0,1,1.0,16,5
3639,174500,52,3.0,0,1,2.0,21,5
3640,950000,146,3.0,1,1,5.0,3,6
3641,700000,55,2.0,1,1,6.0,5,5
3642,1339000,137,2.0,1,1,3.0,3,5
3643,1399000,277,5.0,1,1,3.0,7,5
3644,710000,109,2.0,1,0,0.5,3,5
3645,1675000,173,3.0,1,1,3.0,12,5
3646,370000,64,2.0,1,1,0.0,12,5
3647,210000,45,1.0,1,1,0.5,17,5
3648,750000,107,2.0,0,1,-1.0,5,5
3649,198800,21,1.0,1,1,8.0,10,5
3650,500000,110,3.0,1,1,1.0,5,5
3651,285000,60,2.0,0,0,0.0,1,5
3652,160000,49,1.0,1,0,-1.0,6,5
3653,4800000,281,4.0,1,1,5.0,3,5
3654,155000,30,1.0,0,0,0.0,17,5
3655,249000,41,1.0,1,1,0.0,17,5
3656,510000,63,1.0,1,1,7.0,1,5
3657,1895000,148,3.0,1,0,5.0,3,6
3658,1312808,218,3.0,1,1,0.0,8,5
3659,1049000,128,3.0,1,1,2.0,5,5
3660,275000,52,2.0,1,1,0.5,9,5
3661,680000,60,1.0,1,0,5.0,15,5
3662,440000,44,1.0,1,1,3.0,5,5
3663,275000,59,2.0,1,1,8.0,8,5
3664,525000,70,2.0,1,1,4.0,7,5
3666,3900000,415,5.0,1,1,7.0,3,5
3667,2950000,273,6.0,1,1,1.0,5,5
3668,230000,71,3.0,0,1,4.0,10,5
3669,1350000,107,2.0,1,1,4.0,7,5
3670,80700,61,2.0,0,1,4.0,14,5
3671,400000,133,4.0,1,1,2.0,18,5
3673,360000,75,3.0,1,1,1.0,5,5
3674,325000,31,1.0,0,0,-1.0,3,5
3675,540000,128,2.0,1,1,1.0,9,5
3676,830000,100,2.0,1,1,3.0,5,5
3677,1200000,169,3.0,1,1,1.0,5,5
3678,790000,136,4.0,1,1,2.0,1,5
3679,1300000,247,5.0,0,1,0.0,16,2
3680,539000,200,5.0,1,1,1.0,4,3
3681,485900,160,3.0,1,1,0.0,19,5
3682,249000,66,3.0,0,1,3.0,11,5
3683,12000,61,2.0,0,1,1.0,16,5
3684,388000,61,1.0,0,0,2.0,5,5
3685,235000,65,2.0,0,1,4.0,13,5
3688,2900000,230,3.0,0,1,1.0,5,5
3689,690000,140,3.0,1,1,1.0,1,5
3690,260000,53,2.0,1,1,0.0,1,5
3691,180000,45,1.0,0,1,0.0,17,5
3692,530000,75,2.0,1,1,3.0,5,5
3693,856658,75,1.0,1,1,0.0,7,5
3694,161000,76,3.0,0,1,4.0,14,5
3695,980000,135,3.0,1,0,1.0,5,5
3696,789000,84,2.0,1,1,4.0,5,5
3697,1600000,338,3.0,1,1,0.0,8,5
3698,569000,80,3.0,1,1,1.0,6,5
3699,829000,63,2.0,0,0,1.0,3,5
3701,2900000,270,3.0,1,1,3.0,3,5
3702,1710000,125,2.0,1,1,5.0,3,5
3703,205000,68,3.0,0,1,1.0,4,5
3704,1395000,221,4.0,1,1,2.0,5,5
3705,299000,44,1.0,1,1,5.0,12,5
3706,3450000,295,3.0,1,1,3.0,7,5
3707,320000,96,1.0,1,0,-1.0,17,5
3708,720000,135,3.0,1,1,6.0,1,5
3709,1580000,128,3.0,1,1,1.0,3,5
3710,142000,55,2.0,0,1,0.0,17,5
3711,1789000,110,2.0,1,0,2.0,3,5
3712,320000,76,4.0,0,1,2.0,17,5
3713,849900,130,3.0,1,1,7.0,16,6
3715,1980000,178,2.0,1,1,6.0,5,6
3716,2660000,486,4.0,1,1,3.0,6,3
3717,111400,78,3.0,0,1,1.0,14,5
3718,245000,55,2.0,0,1,1.0,17,5
3719,990000,126,3.0,1,1,2.0,15,5
3720,1679000,133,2.0,1,1,4.0,15,5
3721,230000,68,3.0,1,1,2.0,8,5
3722,115000,63,3.0,0,1,2.0,21,5
3723,1589000,213,3.0,1,1,2.0,5,5
3724,335000,75,3.0,0,1,3.0,6,5
3725,975000,156,3.0,1,1,1.0,8,5
3726,2950000,421,5.0,0,1,0.0,6,2
3727,269000,55,2.0,0,1,0.0,9,5
3728,1300000,125,2.0,1,1,5.0,6,5
3729,290000,51,1.0,1,1,3.0,9,5
3730,101000,62,3.0,1,1,0.0,12,5
3731,810000,127,2.0,1,1,2.0,9,5
3732,625000,129,3.0,1,1,1.0,12,5
3733,1490000,140,3.0,1,1,3.0,3,5
3734,550000,79,2.0,1,0,2.0,3,5
3735,525000,66,2.0,1,1,-1.0,3,5
3736,94000,63,2.0,0,1,3.0,18,5
3737,95000,58,2.0,0,1,3.0,4,5
3738,590000,110,2.0,1,1,0.5,15,5
3739,228695,104,3.0,1,1,1.0,19,5
3740,275000,71,3.0,1,1,4.0,4,5
3741,1090000,83,2.0,1,1,6.0,3,6
3742,1480000,200,3.0,1,1,2.0,3,5
3743,1450000,195,1.0,1,1,1.0,5,5
3744,330000,226,4.0,0,1,0.0,4,5
3746,1795000,353,5.0,0,1,0.0,10,2
3747,630000,110,3.0,1,1,3.0,16,5
3748,340000,91,2.0,1,1,4.0,20,5
3749,1750000,285,5.0,1,1,0.0,12,5
3750,1600000,142,4.0,1,1,2.0,3,5
3751,335000,96,6.0,0,0,0.0,11,5
3752,305000,58,1.0,1,1,6.0,16,5
3753,1995000,605,5.0,0,1,0.0,12,2
3754,330000,46,1.0,1,1,0.0,3,5
3755,545000,46,2.0,1,0,2.0,3,5
3756,200000,122,4.0,0,0,-1.0,4,5
3757,880000,95,2.0,1,1,4.0,7,5
3758,310000,100,4.0,1,1,11.0,11,5
3759,999000,120,3.0,0,0,1.0,5,5
3760,680000,67,2.0,1,1,1.0,5,5
3761,1349000,115,2.0,1,1,1.0,3,3
3762,70050,27,1.0,0,1,0.0,4,5
3763,599000,128,3.0,1,1,1.0,1,5
3764,649000,137,4.0,1,1,5.0,1,5
3765,3325000,318,4.0,1,1,3.0,12,5
3766,1560000,145,3.0,1,1,1.0,3,5
3767,1930000,227,4.0,1,1,1.0,12,5
3768,235000,51,2.0,1,1,0.5,13,5
3769,1149000,119,2.0,1,1,3.0,15,5
3770,340000,31,2.0,1,1,4.0,5,6
3771,2500000,250,3.0,1,1,1.0,5,5
3772,286000,42,1.0,1,0,0.0,5,3
3773,1350000,223,4.0,1,1,3.0,7,5
3774,3980000,550,6.0,0,1,0.0,6,1
3775,394000,66,1.0,1,1,1.0,9,5
3776,685000,58,2.0,1,1,0.0,3,5
3777,595000,85,2.0,1,1,4.0,3,5
3778,1290000,304,4.0,0,1,0.0,10,2
3779,1395000,368,5.0,0,1,0.0,9,2
3780,200000,41,1.0,1,0,3.0,5,5
3781,170000,59,2.0,0,0,2.0,21,5
3782,990000,120,3.0,1,1,4.0,6,5
3783,625000,155,2.0,1,1,2.0,17,3
3784,330000,135,3.0,1,1,2.0,18,5
3785,530000,140,2.0,1,1,0.0,10,5
3786,1600000,260,5.0,1,1,10.0,17,5
3787,280000,70,2.0,0,1,0.0,8,5
3788,4000000,300,5.0,1,1,7.0,3,5
3789,550000,103,2.0,1,1,5.0,2,5
3790,185000,88,2.0,1,1,0.0,14,5
3791,1354900,144,2.0,1,1,2.0,3,5
3792,150000,55,3.0,0,1,2.0,4,5
3793,1329000,135,2.0,1,1,1.0,3,5
3794,1312000,150,4.0,1,1,1.0,12,5
3795,770000,115,2.0,1,1,2.0,7,5
3796,2469000,271,4.0,1,1,1.0,3,5
3799,475000,131,3.0,1,1,4.0,21,6
3800,465000,82,4.0,1,0,3.0,5,5
3801,330000,86,2.0,1,1,1.0,4,5
3802,510000,105,2.0,1,1,1.0,17,5
3803,81100,65,3.0,0,1,1.0,21,5
3804,300000,90,2.0,1,1,0.0,3,5
3805,810000,127,2.0,1,1,6.0,9,5
3806,215000,82,4.0,1,0,1.0,20,5
3807,150000,64,3.0,0,1,2.0,16,5
3808,398000,94,2.0,1,1,1.0,13,5
3809,445000,114,1.0,1,1,3.0,18,6
3810,340000,59,1.0,1,1,4.0,1,5
3811,3650000,362,3.0,1,1,11.0,5,6
3812,268600,53,1.0,0,1,1.0,4,5
3813,265000,68,3.0,0,1,1.0,16,5
3814,429000,98,3.0,1,1,5.0,18,6
3815,176000,29,1.0,0,1,0.0,5,5
3816,1789000,152,2.0,1,0,2.0,3,5
3817,1050000,285,5.0,0,1,0.0,16,2
3818,330000,113,3.0,0,1,0.0,16,5
3819,875000,122,2.0,1,1,0.0,6,5
3820,1280000,164,3.0,1,1,4.0,8,6
3821,68400,66,4.0,0,1,1.0,21,5
3822,150000,58,2.0,0,1,0.0,21,5
3823,157000,50,1.0,1,1,1.0,20,5
3824,398000,83,2.0,1,1,3.0,5,5
3827,5000000,390,4.0,1,1,5.0,3,5
3828,280000,100,3.0,0,1,0.0,14,2
3829,1990000,248,4.0,1,1,3.0,15,5
3830,1960000,149,4.0,1,1,3.0,5,5
3831,750000,94,2.0,1,1,-1.0,5,5
3832,2400000,297,5.0,0,1,0.0,3,2
3833,230000,63,2.0,0,1,4.0,8,5
3834,310000,40,1.0,0,0,0.0,5,5
3835,529000,89,4.0,1,0,3.0,7,5
3836,1465000,250,5.0,1,1,6.0,17,5
3837,354000,55,2.0,0,1,1.0,17,5
3838,325000,110,3.0,0,1,0.0,4,3
3839,1149000,111,2.0,1,0,3.0,15,5
3840,235000,39,2.0,1,1,4.0,15,5
3841,2490000,223,3.0,1,1,4.0,5,6
3842,1499000,235,5.0,1,1,7.0,15,3
3843,450000,102,4.0,1,1,2.0,17,5
3844,475000,85,2.0,1,1,1.0,1,5
3845,2190000,206,4.0,1,0,3.0,7,5
3846,595000,84,4.0,0,1,2.0,5,5
3847,660000,110,2.0,1,1,1.0,5,5
3848,335000,107,3.0,1,1,0.0,14,3
3849,1490000,220,5.0,1,1,7.0,17,6
3850,680000,110,4.0,1,1,1.0,12,5
3851,1496000,226,3.0,1,1,6.0,1,3
3852,1300000,120,3.0,1,1,3.0,3,5
3853,225000,65,2.0,0,1,0.0,4,3
3854,1275000,154,3.0,1,1,1.0,3,5
3855,460000,95,3.0,1,0,1.0,5,5
3856,4150000,539,5.0,1,1,1.0,6,5
3857,240000,40,1.0,0,1,0.0,9,5
3858,149000,138,4.0,1,1,11.0,11,5
3859,850000,147,2.0,1,1,9.0,15,6
3860,190000,65,3.0,1,1,3.0,18,5
3861,105000,35,1.0,0,1,0.0,17,5
3862,1169000,150,3.0,1,1,4.0,3,5
3863,175000,58,2.0,0,1,0.0,4,5
3864,1595000,164,3.0,1,1,2.0,5,5
3865,335000,60,2.0,0,0,0.5,1,5
3867,1425000,108,2.0,1,1,4.0,3,5
3868,1000000,140,3.0,1,1,5.0,3,5
3869,366000,44,1.0,1,1,1.0,5,5
3870,635000,180,5.0,1,1,0.0,12,5
3871,169000,132,2.0,0,1,0.0,21,3
3872,546000,201,3.0,1,1,0.0,19,5
3873,789000,104,2.0,1,0,3.0,5,5
3874,1545000,170,3.0,1,1,1.0,3,5
3875,333000,40,1.0,0,1,0.0,6,5
3876,1250000,152,3.0,1,1,1.0,12,5
3877,249000,46,1.0,1,0,2.0,5,5
3878,1555000,220,5.0,1,1,1.0,5,5
3879,1800000,350,4.0,0,1,0.0,10,2
3880,449000,40,1.0,1,0,1.0,5,5
3881,1329000,126,2.0,1,0,4.0,3,5
3882,475000,136,1.0,1,1,5.0,8,5
3883,330000,75,4.0,1,0,2.0,17,5
3884,229000,41,1.0,1,1,6.0,18,6
3885,195000,36,1.0,0,0,4.0,3,5
3886,850000,113,3.0,1,1,2.0,6,5
3887,165000,75,3.0,0,1,4.0,21,5
3888,220000,75,3.0,0,1,3.0,4,5
3889,490000,60,2.0,1,0,0.0,5,5
3890,217000,99,3.0,0,1,1.0,21,5
3891,740000,90,2.0,1,1,0.0,12,5
3892,376000,82,2.0,1,1,6.0,21,6
3893,399000,130,3.0,0,1,0.0,8,5
3894,630000,120,3.0,1,1,5.0,17,5
3896,1520000,121,2.0,1,1,1.0,3,5
3897,590000,55,1.0,1,1,1.0,5,5
3898,347000,94,3.0,1,1,2.0,19,5
3899,780000,153,3.0,1,1,1.0,10,5
3900,1524900,145,3.0,1,1,1.0,7,5
3901,225000,62,3.0,0,1,1.0,18,5
3902,280000,34,1.0,0,0,0.0,5,5
3903,1820000,380,5.0,1,1,2.0,6,5
3904,2200000,440,6.0,0,1,0.0,10,2
3905,1095000,160,4.0,1,1,6.0,12,6
3906,999000,135,2.0,1,1,8.0,7,5
3908,860000,124,2.0,1,0,2.0,3,5
3910,1280000,359,5.0,0,1,0.0,16,2
3911,325000,55,3.0,0,1,0.0,6,5
3912,225000,89,3.0,0,1,1.0,14,5
3914,2650000,304,5.0,1,1,2.0,3,5
3915,310000,45,1.0,0,1,4.0,5,6
3916,850000,110,3.0,1,1,0.5,5,5
3917,2950000,453,5.0,0,1,0.0,6,2
3918,1398000,235,4.0,1,1,1.0,9,3
3919,920000,104,3.0,1,1,4.0,5,5
3920,190000,40,1.0,1,1,0.0,10,5
3921,629999,115,5.0,1,1,0.0,7,5
3922,320000,92,3.0,1,1,1.0,4,5
3923,850000,140,5.0,1,0,3.0,5,5
3924,1675000,173,3.0,1,1,3.0,12,5
3925,490000,49,1.0,1,1,1.0,7,5
3926,750000,95,2.0,1,1,2.0,12,5
3927,201000,56,1.0,1,1,3.0,18,5
3928,70900,50,3.0,0,1,1.0,14,5
3930,1250000,257,4.0,1,1,2.0,6,5
3931,850000,135,4.0,1,1,3.0,10,5
3932,837000,230,5.0,0,1,0.0,2,2
3933,720000,100,2.0,1,1,8.0,6,5
3934,269000,77,3.0,0,1,1.0,8,5
3935,1650000,224,4.0,1,1,2.0,6,5
3936,719000,50,2.0,1,0,2.0,3,5
3937,525000,54,2.0,0,1,1.0,15,5
3938,950000,95,2.0,1,1,2.0,6,5
3939,169000,32,1.0,0,1,1.0,17,5
3940,340000,40,1.0,0,1,0.0,6,5
3941,3200000,410,7.0,0,1,0.0,6,2
3942,205000,68,3.0,0,1,1.0,11,5
3943,395000,49,2.0,1,0,0.0,17,3
3944,1399000,120,2.0,1,1,1.0,3,5
3945,829000,63,2.0,0,0,1.0,3,5
3946,70050,27,1.0,0,1,0.0,4,5
3947,278000,63,2.0,1,1,4.0,5,5
3948,1499000,160,3.0,1,1,7.0,3,5
3949,945000,150,2.0,1,1,8.0,6,5
3950,3300000,270,4.0,1,1,5.0,7,5
3951,1275000,150,3.0,1,1,1.0,15,5
3952,1050000,142,6.0,1,1,3.0,5,5
3953,1010000,147,3.0,1,1,3.0,8,5
3954,2099000,300,6.0,1,1,3.0,6,5
3956,170000,65,3.0,0,1,2.0,8,5
3958,499000,98,2.0,1,1,8.0,15,5
3959,159900,55,2.0,0,1,3.0,14,5
3960,220000,60,1.0,1,1,0.0,18,5
3961,500000,62,2.0,1,1,1.0,5,5
3962,2490000,220,3.0,1,1,4.0,3,5
3963,1287000,130,2.0,1,1,5.0,5,5
3964,525000,100,3.0,0,1,2.0,5,5
3965,2048000,160,4.0,1,1,2.0,3,5
3966,840000,160,4.0,1,1,6.0,6,5
3967,445000,61,2.0,1,1,2.0,17,5
3968,286000,112,3.0,1,1,1.0,21,5
3969,422000,62,1.0,0,1,3.0,5,5
3970,980000,200,3.0,1,1,4.0,10,6
3971,400000,100,3.0,1,1,6.0,18,5
3972,124000,72,3.0,0,1,1.0,14,5
3973,670000,66,1.0,1,1,4.0,5,5
3974,2050000,189,4.0,1,1,4.0,3,5
3975,165000,65,3.0,0,1,3.0,4,5
3976,585000,133,4.0,1,1,7.0,13,5
3977,470000,99,1.0,1,1,4.0,10,3
3978,1459000,97,2.0,0,1,5.0,3,5
3979,770000,65,2.0,1,0,2.0,7,3
3980,1415000,207,3.0,1,1,2.0,12,6
3981,2800000,141,3.0,1,1,1.0,3,5
3982,175000,58,2.0,0,1,1.0,14,5
3983,1275000,122,3.0,1,0,1.0,3,5
3984,475000,150,3.0,0,1,0.0,14,2
3985,1189000,89,2.0,1,1,3.0,3,5
3986,575000,104,2.0,1,1,5.0,10,5
3987,195000,67,3.0,0,1,3.0,14,5
3988,4700000,431,4.0,1,1,5.0,3,5
3989,1999000,220,4.0,1,1,4.0,15,5
3990,145000,48,2.0,0,1,0.5,16,5
3992,286000,41,1.0,1,1,1.0,5,5
3993,480000,74,2.0,1,1,3.0,5,5
3994,1790000,383,5.0,1,1,2.0,8,5
3996,470000,93,1.0,1,1,1.0,9,5
3997,215000,55,2.0,1,1,2.0,8,5
3998,545000,152,3.0,1,1,5.0,19,6
3999,201917,88,2.0,1,1,1.0,20,5
4000,333000,37,1.0,1,1,0.0,6,5
4002,450000,52,1.0,1,1,1.0,17,5
4003,2409000,162,3.0,1,0,4.0,3,5
4004,2190000,460,8.0,1,1,2.0,8,5
4005,250000,80,1.0,1,1,0.0,8,3
4006,227260,95,3.0,1,1,10.0,16,5
4007,347000,65,3.0,0,1,2.0,17,5
4008,180000,120,3.0,0,1,1.0,18,5
4009,3547000,202,3.0,1,1,5.0,3,5
4010,193000,122,3.0,1,1,0.0,18,5
4012,789000,101,2.0,0,1,4.0,5,5
4013,2600000,373,4.0,1,1,0.0,6,3
4014,1690000,185,3.0,1,1,2.0,7,5
4015,765000,171,4.0,1,1,1.0,10,5
4016,220000,35,1.0,1,0,2.0,1,5
4017,230000,70,3.0,0,1,3.0,16,5
4018,1149000,111,2.0,1,0,3.0,15,5
4019,525000,54,1.0,1,1,3.0,5,5
4020,188000,63,1.0,1,1,1.0,4,5
4021,630000,104,4.0,1,0,1.0,17,5
4022,1255500,268,3.0,1,1,0.0,10,5
4023,620000,118,3.0,1,1,3.0,2,5
4025,450000,72,1.0,0,1,1.0,5,5
4026,1650000,228,4.0,1,1,1.0,6,5
4027,291300,55,1.0,0,1,0.0,12,3
4028,450000,123,3.0,1,0,0.0,17,5
4029,198000,76,3.0,1,1,0.0,14,3
4030,285000,50,1.0,1,1,2.0,8,5
4031,550000,95,4.0,0,1,0.0,5,5
4032,850000,94,2.0,1,1,3.0,5,5
4033,285000,60,1.0,1,1,7.0,20,5
4034,1215000,81,2.0,1,1,3.0,3,5
4035,180000,128,1.0,0,1,0.0,19,5
4036,720000,146,4.0,1,1,5.0,1,5
4037,2475000,300,3.0,0,1,0.0,6,1
4038,1100000,120,3.0,1,1,1.0,3,5
4039,275000,85,2.0,0,1,1.0,16,5
4040,189000,110,3.0,1,1,8.0,21,5
4041,4100000,300,3.0,1,1,2.0,5,5
4042,2400000,249,6.0,1,1,6.0,7,6
4044,2955000,194,3.0,1,1,3.0,3,5
4045,299000,60,2.0,0,1,2.0,4,5
4046,1519000,211,4.0,1,1,1.0,5,5
4047,3250000,460,5.0,1,1,3.0,7,5
4049,220000,90,3.0,0,1,3.0,20,5
4050,315000,71,2.0,1,1,0.0,12,5
4051,638000,76,2.0,1,1,2.0,8,5
4052,2200000,140,3.0,1,1,6.0,3,5
4054,180000,55,1.0,1,1,4.0,20,5
4055,1190000,140,3.0,1,1,3.0,15,5
4056,254000,71,2.0,1,1,1.0,4,5
4057,3700000,280,4.0,1,1,2.0,3,5
4058,405000,65,1.0,1,1,2.0,10,5
4059,2900000,242,4.0,1,1,2.0,15,5
4060,660000,98,2.0,1,1,0.5,3,5
4061,829000,63,2.0,0,0,1.0,3,5
4062,125200,60,3.0,0,1,-1.0,11,5
4063,190000,68,2.0,0,1,1.0,11,5
4064,1290000,225,9.0,1,1,3.0,5,5
4065,685000,73,2.0,1,0,3.0,3,5
4066,1120000,112,2.0,1,1,3.0,3,5
4067,875000,120,3.0,1,1,5.0,3,5
4068,2390000,207,4.0,1,1,5.0,3,6
4069,1370000,155,3.0,1,1,5.0,3,5
4070,409000,87,3.0,1,1,2.0,4,5
4071,850000,108,5.0,1,1,3.0,5,5
4072,157000,54,2.0,0,1,0.0,20,5
4073,469000,64,1.0,1,1,4.0,1,5
4074,119000,65,2.0,0,1,1.0,4,5
4075,915000,140,2.0,1,1,2.0,5,5
4076,620000,139,2.0,1,1,6.0,9,5
4077,899000,103,2.0,1,1,5.0,3,5
4078,1198500,244,4.0,1,1,6.0,9,6
4079,1119000,79,2.0,1,0,3.0,3,5
4080,575500,80,2.0,1,1,3.0,5,5
4081,61000,52,3.0,0,1,1.0,20,5
4082,355000,62,2.0,1,1,0.0,17,5
4083,2600000,247,4.0,1,1,1.0,3,5
4084,214000,80,3.0,1,1,8.0,4,5
4085,295000,56,1.0,1,1,1.0,16,5
4086,2695000,150,3.0,1,1,5.0,3,5
4087,258000,66,1.0,0,1,4.0,8,5
4088,850000,125,3.0,1,0,2.0,15,5
4089,317000,51,2.0,0,0,0.0,15,5
4090,186000,90,3.0,1,1,6.0,4,5
4091,234000,90,3.0,0,1,0.0,14,5
4092,1695000,204,5.0,0,1,0.0,15,1
4093,163000,86,3.0,0,1,4.0,4,5
4094,186000,40,2.0,1,0,0.0,5,5
4095,195000,50,2.0,0,1,2.0,8,5
4096,330000,41,1.0,1,0,2.0,7,5
4097,2500000,240,5.0,1,1,2.0,3,5
4098,875000,140,3.0,1,1,2.0,17,5
4099,198000,49,3.0,0,1,4.0,14,5
4100,80000,62,3.0,0,1,4.0,21,5
4101,267000,70,2.0,1,1,2.0,4,5
4102,3150000,308,6.0,0,1,0.0,6,2
4103,550000,85,3.0,1,0,1.0,6,5
4104,447000,84,2.0,1,1,1.0,1,5
4105,790000,123,4.0,0,1,3.0,5,5
4106,309000,62,2.0,0,1,-1.0,5,5
4107,1800000,202,3.0,1,1,1.0,5,5
4110,160000,76,3.0,0,0,0.0,21,5
4111,270000,46,1.0,1,1,5.0,4,5
4112,1010000,121,2.0,1,0,2.0,3,5
4113,980000,92,2.0,1,1,14.0,17,5
4114,570000,61,1.0,1,0,2.0,6,5
4115,475000,146,3.0,1,0,0.0,20,5
4116,859000,108,3.0,0,1,1.0,5,5
4117,1120000,163,3.0,1,1,2.0,6,5
4118,1680000,131,3.0,1,1,2.0,3,5
4119,939000,157,5.0,1,0,5.0,6,5
4120,1450000,238,5.0,1,1,2.0,12,5
4121,999000,204,2.0,1,1,5.0,9,5
4122,225000,79,3.0,1,0,4.0,18,5
4123,4800000,490,6.0,1,1,4.0,3,5
4124,590000,94,3.0,1,1,7.0,1,5
4125,96700,57,3.0,0,1,1.0,14,5
4126,1870000,115,2.0,1,1,7.0,3,6
4127,2200000,319,5.0,1,1,1.0,5,5
4128,220000,39,2.0,0,0,1.0,5,5
4129,2239000,229,3.0,1,1,1.0,3,5
4130,1090000,140,6.0,0,1,3.0,5,5
4131,685406,63,1.0,1,1,6.0,7,5
4132,255000,92,3.0,1,1,1.0,16,5
4133,260000,65,1.0,1,1,1.0,21,5
4134,2200000,157,3.0,1,1,7.0,7,6
4135,227500,73,2.0,1,1,4.0,21,5
4136,750000,103,2.0,1,1,3.0,15,5
4137,3290000,195,3.0,1,1,5.0,3,5
4138,1320000,174,3.0,1,1,2.0,6,5
4139,860000,98,2.0,1,1,4.0,5,5
4140,792000,150,3.0,1,1,5.0,3,5
4141,1300000,190,8.0,1,1,4.0,5,5
4142,1956130,285,4.0,1,1,9.0,7,6
4143,1180000,163,4.0,1,1,2.0,12,3
4144,949000,226,8.0,1,1,1.0,5,5
4145,297000,114,1.0,0,1,0.0,5,5
4146,477000,98,3.0,1,1,1.0,17,5
4147,338000,78,3.0,0,1,1.0,5,5
4148,550000,70,4.0,0,1,2.0,5,5
4149,950000,142,5.0,1,1,1.0,5,5
4150,1475000,86,3.0,1,1,6.0,7,5
4151,159000,60,3.0,0,1,1.0,8,5
4152,300000,68,2.0,0,0,-1.0,5,5
4153,450000,64,1.0,1,1,15.0,10,5
4154,590000,147,4.0,1,1,2.0,11,6
4155,359999,115,4.0,1,1,1.0,11,5
4156,1329000,127,2.0,1,0,4.0,3,5
4157,3650000,193,3.0,1,1,5.0,3,6
4158,760000,132,3.0,1,1,0.0,5,5
4159,1570000,125,2.0,1,1,4.0,6,5
4160,1331000,166,3.0,1,0,9.0,7,6
4161,715000,90,2.0,0,1,3.0,5,5
4162,1700000,383,5.0,1,1,3.0,8,5
4163,485000,70,2.0,1,0,-1.0,3,5
4164,310000,90,3.0,0,1,2.0,4,5
