metros,habitaciones,localizacion,plantaN,ascensor,predicted_price
1,200.0,4,1,3,1,1,1042333.3033920627
1,200.0,4,1,3,0,1,1042333.3033920627
1,200.0,4,1,3,0,1,1042333.3033920627
1,200.0,4,0,3,0,1,1042333.3033920627
1,80.0,3,1,1,1,1,241163.58250291404
1,83.0,3,1,1,1,1,250879.15100050258
1,83.0,2,1,1,1,1,325403.4879539937
1,83.0,2,1,4,1,1,325403.4879539937
1,83.0,2,1,4,0,1,325403.4879539937
1,83.0,2,1,10,0,1,325403.4879539937
1,83.0,2,1,10,0,1,325403.4879539937
1,83.0,2,1,8,0,1,325403.4879539937
1,83.0,2,1,8,0,1,325403.4879539937
1,83.0,2,1,8,1,1,325403.4879539937
1,83.0,2,1,8,1,1,325403.4879539937
1,83.0,2,1,8,1,1,325403.4879539937
1,83.0,2,1,8,1,1,325403.4879539937
1,83.0,2,1,8,1,1,325403.4879539937
1,83.0,2,0,8,1,1,325403.4879539937
1,83.0,3,0,8,1,1,250879.15100050258
1,100.0,3,0,8,1,1,386684.13829732087
1,80.0,3,1,1,0,1,241163.58250291404
1,80.0,3,1,1,0,1,241163.58250291404
1,80.0,3,1,7,0,1,241163.58250291404
1,80.0,3,1,7,0,1,241163.58250291404
1,80.0,3,1,1,0,1,241163.58250291404
1,100.0,3,1,1,0,1,386684.13829732087
1,80.0,3,1,1,0,1,241163.58250291404
1,80.0,4,1,1,0,1,236058.27177794735
1,100.0,4,1,1,0,1,335299.1130327402
1,100.0,3,1,1,0,1,386684.13829732087
1,100.0,3,1,5,0,1,386684.13829732087
1,100.0,3,1,5,0,1,386684.13829732087
1,100.0,3,0,5,0,1,386684.13829732087
1,100.0,3,0,5,0,1,386684.13829732087
1,100.0,3,0,5,0,1,386684.13829732087
1,100.0,3,0,5,0,1,386684.13829732087
1,200.0,8,0,5,0,1,805993.3103302475
1,200.0,6,0,5,0,1,883099.0898693295
1,200.0,5,0,5,0,1,927540.2227626963
1,200.0,4,0,5,0,1,1042333.3033920627
1,200.0,3,0,5,0,1,1194451.221890557
1,200.0,2,0,5,0,1,1142342.6548058
1,200.0,1,0,5,0,1,918604.5734914058
1,200.0,3,0,5,0,1,1194451.221890557
1,300.0,3,0,5,0,1,2107353.6390609867
1,300.0,4,0,5,0,1,1984392.092651762
1,300.0,3,0,5,0,1,2107353.6390609867
1,80.0,3,1,1,0,1,244762.29553844736
1,80.0,3,1,1,0,1,244762.29553844736
1,80.0,3,1,5,0,1,244762.29553844736
1,80.0,3,1,5,0,1,244762.29553844736
1,100.0,3,1,5,0,1,401079.47193536063
1,100.0,4,1,5,0,1,359778.26008133026
1,100.0,5,1,5,0,1,357690.53713672655
1,100.0,2,1,5,0,1,573169.5565954486
1,100.0,1,1,5,0,1,408319.04660416977
1,100.0,2,1,5,0,1,573169.5565954486
1,400.0,5,1,5,0,1,2397183.825317495
1,80.0,3,1,1,0,1,244762.29553844736
1,100.0,3,1,1,0,1,401079.47193536063
1,100.0,5,1,1,0,1,357690.53713672655
1,600.0,8,1,1,0,1,2735434.7179404595
1,600.0,10,1,1,0,1,2456935.135842224
1,600.0,8,1,1,0,1,2735434.7179404595
1,800.0,8,1,1,0,1,3633397.776787176
1,1000.0,8,1,1,0,1,4259937.541997989
1,2000.0,8,1,1,0,1,3232361.0563961593
1,1000.0,8,1,1,0,1,4259937.541997989
1,2000.0,8,1,1,0,1,3232361.0563961593
1,80.0,3,1,1,0,1,244762.29553844736
1,100.0,3,1,1,0,1,401079.47193536063
1,2000.0,8,1,1,0,1,3232361.0563961593
1,2000.0,6,1,1,0,1,3447043.257117957
1,2000.0,6,1,1,0,1,3447043.257117957
1,2000.0,8,1,1,0,1,3232361.0563961593
1,1000.0,8,1,1,0,1,4259937.541997989
1,80.0,3,1,1,0,1,244762.29553844736
1,80.0,3,1,5,0,1,244762.29553844736
1,80.0,3,1,5,0,1,244762.29553844736
1,80.0,5,1,5,0,1,241219.10365201364
1,80.0,2,1,5,0,1,320207.0888999508
1,500.0,2,1,5,0,1,3030246.6391605246
1,500.0,5,1,5,0,1,3257622.6744882115
1,500.0,5,1,5,0,1,3257622.6744882115
1,500.0,5,1,10,0,1,3257622.6744882115
1,500.0,5,1,10,0,1,3257622.6744882115
1,500.0,5,1,10,0,1,3257622.6744882115
1,500.0,5,1,10,0,1,3257622.6744882115
1,500.0,5,1,10,0,1,3257622.6744882115
1,200.0,5,1,10,0,1,921299.4904395893
1,200.0,5,1,10,0,1,921299.4904395893
1,200.0,5,1,10,0,1,921299.4904395893
1,80.0,3,1,1,1,1,0.0,1,308345.16044788033
1,80.0,2,1,1,1,1,0.0,1,351534.40803036274
1,80.0,2,1,3,1,1,0.0,1,427430.28285693197
1,80.0,2,1,3,0,1,0.0,1,395204.08517891454
1,80.0,2,0,3,0,1,0.0,0,375453.39738621225
1,80.0,3,1,1,0,1,0.0,1,258565.76010014254
1,80.0,3,0,1,0,1,0.0,0,246547.63009310217
1,80.0,3,0,1,0,1,0.0,0,246547.63009310217
1,80.0,3,1,1,0,1,0.0,1,258565.76010014254
